timestamp,end_date,market_id,event_slug,title,volume,price_yes,status,tags
2026-08-22T22:00:44.617867+00:00,2026-12-31T00:00:00Z,616902,how-many-fed-rate-cuts-in-2026,Will no Fed rate cuts happen in 2026?,7441467.223770998,0.862,active,"rewards 200, 4.5, 50 deprec, fed rates, economic policy, fed, business, jerome powell, economy, finance"
2026-08-22T22:00:44.617877+00:00,2026-12-31T00:00:00Z,616903,how-many-fed-rate-cuts-in-2026,Will 1 Fed rate cut happen in 2026?,2583755.2523769997,0.095,active,"rewards 200, 4.5, 50 deprec, fed rates, economic policy, fed, business, jerome powell, economy, finance"
2026-08-22T22:00:44.617954+00:00,2026-09-16T00:00:00Z,2252244,fed-decision-in-september-762,Will there be no change in Fed interest rates after the September 2026 meeting?,10063422.716349011,0.685,active,"fomc, economic policy, fed rates, jerome powell, politics, fed, economy, cpi release"
2026-08-22T22:00:44.617963+00:00,2026-09-16T00:00:00Z,2252245,fed-decision-in-september-762,Will the Fed increase interest rates by 25 bps after the September 2026 meeting?,9289868.78828,0.305,active,"fomc, economic policy, fed rates, jerome powell, politics, fed, economy, cpi release"
2026-08-22T22:00:44.618005+00:00,2026-11-03T00:00:00Z,628940,california-governor-election-2026,Will Steve Hilton win the California Governor Election in 2026?,2684566.72121,0.0475,active,"california midterm, governor midterms, california governor, elections, politics, us election"
2026-08-22T22:00:44.618014+00:00,2026-11-03T00:00:00Z,628941,california-governor-election-2026,Will Xavier Becerra win the California Governor Election in 2026?,1844376.541450999,0.9515,active,"california midterm, governor midterms, california governor, elections, politics, us election"
2026-08-22T22:00:44.618145+00:00,2026-12-31T00:00:00Z,1469737,iran-leader-end-of-2026,Will Mojtaba Khamenei be head of state in Iran end of 2026?,6108237.905520002,0.8275,active,"middle east, iran, world, geopolitics, politics, iran regime, rewards 50, 4.5, 100 deprec"
2026-08-22T22:00:44.618321+00:00,2026-12-31T00:00:00Z,682705,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,Will Benjamin Netanyahu be the next Prime Minister of Israel?,3131843.5375019987,0.29,active,"main election, israel election, politics, middle east, israel, geopolitics, elections, world, global elections, trump-netanyahu"
2026-08-22T22:00:44.618330+00:00,2026-12-31T00:00:00Z,682706,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,Will Naftali Bennett be the next Prime Minister of Israel?,2940059.4364900007,0.055,active,"main election, israel election, politics, middle east, israel, geopolitics, elections, world, global elections, trump-netanyahu"
2026-08-22T22:00:44.618343+00:00,2026-12-31T00:00:00Z,682708,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,Will Gadi Eizenkot be the next Prime Minister of Israel?,1646893.9393879995,0.5685,active,"main election, israel election, politics, middle east, israel, geopolitics, elections, world, global elections, trump-netanyahu"
2026-08-22T22:00:44.618357+00:00,2026-12-31T00:00:00Z,682710,who-will-be-the-next-prime-minister-of-israel-after-the-next-election,Will Avigdor Lieberman be the next Prime Minister of Israel?,2364078.4504240006,0.0435,active,"main election, israel election, politics, middle east, israel, geopolitics, elections, world, global elections, trump-netanyahu"
2026-08-22T22:00:44.618447+00:00,2027-01-01T04:59:00Z,2006983,us-obtains-iranian-enriched-uranium-by,US obtains Iranian enriched uranium by December 31?,2134070.8316910006,0.055,active,"politics, u.s. x iran, geopolitics, iran ceasefire, iran, trump, negotiation topics"
2026-08-22T22:00:44.618535+00:00,2026-09-01T03:59:00Z,2730712,israel-closes-its-airspace-by,Israel closes its airspace by August 31?,1304178.7202750011,0.029,active,"politics, geopolitics, israel x iran, iran, israel, rewards 50, 4.5, 20"
2026-08-22T22:00:44.618585+00:00,2026-08-31T23:59:00Z,2952493,israel-x-iran-ceasefire-continues-throughptptpt-20260716224448963,Israel x Iran ceasefire continues through August 31?,2483268.6469380003,0.964,active,"iran, israel, geopolitics, israel x iran, israel election"
2026-08-22T22:00:44.618654+00:00,2026-12-31T00:00:00Z,663583,will-the-iranian-regime-fall-by-the-end-of-2026,Will the Iranian regime fall before 2027?,24832636.841549993,0.065,active,"reza pahlavi, iran regime, iran, israel, world, trump, khamenei, geopolitics, politics, middle east"
2026-08-22T22:00:44.618669+00:00,2026-10-01T03:59:00Z,2730675,iran-leadership-change-by,Iran leadership change by September 30?,475475.4662370001,0.035,active,"politics, iran, iran regime, geopolitics, mojtaba, ayatollah, khamenei, mojtaba khamenei, khamenei out, mojtaba out"
2026-08-22T22:00:44.618699+00:00,2027-01-01T04:59:00Z,1535973,iran-leadership-change-by,Iran leadership change by December 31?,4090167.4816730004,0.155,active,"politics, iran, iran regime, geopolitics, mojtaba, ayatollah, khamenei, mojtaba khamenei, khamenei out, mojtaba out"
2026-08-22T22:00:44.618734+00:00,2026-10-10T00:00:00Z,637004,nobel-peace-prize-winner-2026-139,Will Yulia Navalnaya win the Nobel Peace Prize in 2026?,290937.05511499994,0.08,active,"awards, politics, geopolitics, world"
2026-08-22T22:00:44.618770+00:00,2026-10-10T00:00:00Z,637011,nobel-peace-prize-winner-2026-139,Will Volodymyr Zelenskyy win the Nobel Peace Prize in 2026?,792700.3941370002,0.0465,active,"awards, politics, geopolitics, world"
2026-08-22T22:00:44.618886+00:00,2027-01-01T04:59:00Z,1394086,will-reza-pahlavi-enter-iran-by-june-30,Will Reza Pahlavi enter Iran by December 31?,2215642.2386459997,0.045,active,"shah, reza pahlavi, iran regime, iran, world, middle east, israel, geopolitics"
2026-08-22T22:00:44.618910+00:00,2026-09-30T00:00:00Z,1130012,which-party-will-gain-most-seats-in-russian-parliamentary-election,Will United Russia (ER) gain the most seats in the next Russian parliamentary election?,7650639.685251001,0.695,active,"politics, international election props, world elections, elections, global elections, putin, russia, world"
2026-08-22T22:00:44.618928+00:00,2026-09-30T00:00:00Z,1130015,which-party-will-gain-most-seats-in-russian-parliamentary-election,Will the Liberal Democratic Party of Russia (LDPR) gain the most seats in the next Russian parliamentary election?,3322397.879860999,0.0535,active,"politics, international election props, world elections, elections, global elections, putin, russia, world"
2026-08-22T22:00:44.618936+00:00,2026-09-30T00:00:00Z,1130016,which-party-will-gain-most-seats-in-russian-parliamentary-election,Will New People (NL) gain the most seats in the next Russian parliamentary election?,2264057.8742980002,0.2375,active,"politics, international election props, world elections, elections, global elections, putin, russia, world"
2026-08-22T22:00:44.618976+00:00,2027-01-01T04:59:00Z,560317,putin-out-before-2027,"Putin out as President of Russia by December 31, 2026?",19531803.361858994,0.075,active,"putin, geopolitics, ukraine, politics, world, russia, earn 4%"
2026-08-22T22:00:44.618998+00:00,2027-07-01T03:59:00Z,2822017,putin-out-before-2027,"Putin out as President of Russia by June 30, 2027?",314941.071087,0.125,active,"putin, geopolitics, ukraine, politics, world, russia, earn 4%"
2026-08-22T22:00:44.619053+00:00,2026-08-16T03:59:00Z,2910437,us-announces-end-of-iranian-blockade-byptptpt-20260713152715080,"US announces end of Iranian blockade by August 15, 2026?",3291960.571075001,0.0,active,"iran, trump, blockade, politics, shipping, peace deal, geopolitics, u.s. x iran"
2026-08-22T22:00:44.619063+00:00,2026-09-01T03:59:00Z,2910438,us-announces-end-of-iranian-blockade-byptptpt-20260713152715080,"US announces end of Iranian blockade by August 31, 2026?",2654232.7567510013,0.0365,active,"iran, trump, blockade, politics, shipping, peace deal, geopolitics, u.s. x iran"
2026-08-22T22:00:44.619072+00:00,2027-01-01T04:59:00Z,3128886,us-announces-end-of-iranian-blockade-byptptpt-20260713152715080,"US announces end of Iranian blockade by December 31, 2026?",867047.4185949997,0.6835,active,"iran, trump, blockade, politics, shipping, peace deal, geopolitics, u.s. x iran"
2026-08-22T22:00:44.619080+00:00,2026-10-01T03:59:00Z,3128887,us-announces-end-of-iranian-blockade-byptptpt-20260713152715080,"US announces end of Iranian blockade by September 30, 2026?",1224133.4134179996,0.265,active,"iran, trump, blockade, politics, shipping, peace deal, geopolitics, u.s. x iran"
2026-08-22T22:00:44.619089+00:00,2026-11-01T03:59:00Z,3128888,us-announces-end-of-iranian-blockade-byptptpt-20260713152715080,"US announces end of Iranian blockade by October 31, 2026?",528326.4061939999,0.425,active,"iran, trump, blockade, politics, shipping, peace deal, geopolitics, u.s. x iran"
2026-08-22T22:00:44.619130+00:00,2026-08-15T03:59:00Z,3399427,us-announces-end-of-iranian-blockade-byptptpt-20260713152715080,"US announces end of Iranian blockade by August 14, 2026?",495636.6670349997,0.0,active,"iran, trump, blockade, politics, shipping, peace deal, geopolitics, u.s. x iran"
2026-08-22T22:00:44.619138+00:00,2026-08-23T03:59:00Z,3399428,us-announces-end-of-iranian-blockade-byptptpt-20260713152715080,"US announces end of Iranian blockade by August 22, 2026?",1438779.4390969996,0.0005,active,"iran, trump, blockade, politics, shipping, peace deal, geopolitics, u.s. x iran"
2026-08-22T22:00:44.619160+00:00,2026-12-31T00:00:00Z,694935,which-companies-will-be-acquired-before-2027,Will Zoom Video Communications be acquired before 2027?,421660.4861710003,0.0805,active,"business, big tech, prediction markets, finance, tech, ai, acquisitions, buy"
2026-08-22T22:00:44.619169+00:00,2026-12-31T00:00:00Z,694936,which-companies-will-be-acquired-before-2027,Will Nebius Group be acquired before 2027?,7955153.849503,0.0375,active,"business, big tech, prediction markets, finance, tech, ai, acquisitions, buy"
2026-08-22T22:00:44.619183+00:00,2026-12-31T00:00:00Z,694938,which-companies-will-be-acquired-before-2027,Will Viking Therapeutics be acquired before 2027?,1701818.8283650002,0.215,active,"business, big tech, prediction markets, finance, tech, ai, acquisitions, buy"
2026-08-22T22:00:44.619192+00:00,2026-12-31T00:00:00Z,694939,which-companies-will-be-acquired-before-2027,Will Ubisoft be acquired before 2027?,623412.453263,0.075,active,"business, big tech, prediction markets, finance, tech, ai, acquisitions, buy"
2026-08-22T22:00:44.619201+00:00,2026-12-31T00:00:00Z,694940,which-companies-will-be-acquired-before-2027,Will GitLab be acquired before 2027?,1180148.944589,0.085,active,"business, big tech, prediction markets, finance, tech, ai, acquisitions, buy"
2026-08-22T22:00:44.619216+00:00,2026-12-31T00:00:00Z,700395,which-companies-will-be-acquired-before-2027,Will Lovable be acquired before 2027?,978335.451629,0.165,active,"business, big tech, prediction markets, finance, tech, ai, acquisitions, buy"
2026-08-22T22:00:44.619225+00:00,2026-12-31T00:00:00Z,700396,which-companies-will-be-acquired-before-2027,Will Perplexity AI be acquired before 2027?,2389852.652568,0.18,active,"business, big tech, prediction markets, finance, tech, ai, acquisitions, buy"
2026-08-22T22:00:44.619274+00:00,2027-01-01T04:59:00Z,1731346,iran-agrees-to-surrender-enriched-uranium-stockpile-by,"Iran agrees to surrender enriched uranium stockpile by December 31, 2026?",2125935.1761269993,0.075,active,"geopolitics, trump, middle east, iran ceasefire, politics, u.s. x iran, iran, nuclear, negotiation topics"
2026-08-22T22:00:44.619337+00:00,2027-01-01T04:59:00Z,2696747,us-iran-final-nuclear-deal-by-20260621201254412,"US-Iran Final Nuclear Deal by December 31, 2026?",2095742.267568,0.095,active,"iran, us-iran, peace deal, geopolitics, middle east, iran ceasefire"
2026-08-22T22:00:44.619370+00:00,2026-12-31T23:59:00Z,629030,los-angeles-mayoral-election-117,Will Karen Bass win the 2026 Los Angeles mayoral election?,833033.5530069992,0.645,active,"la, los angeles mayoral election, la mayor, mayor, politics, us election, elections, los angeles, mayoral elections"
2026-08-22T22:00:44.619399+00:00,2026-12-31T23:59:00Z,629040,los-angeles-mayoral-election-117,Will Nithya Raman win the 2026 Los Angeles mayoral election?,1468021.9925049997,0.3515,active,"la, los angeles mayoral election, la mayor, mayor, politics, us election, elections, los angeles, mayoral elections"
2026-08-22T22:00:44.619450+00:00,2026-10-01T03:59:00Z,2170255,bab-el-mandeb-strait-effectively-closed-by,Bab el-Mandeb Strait effectively closed by September 30?,2154562.514583001,0.075,active,"politics, houthi, iran, traffic, strait of hormuz, oil, geopolitics, regional spillover, shipping, red sea, cape of good hope, houthis, yemen"
2026-08-22T22:00:44.619460+00:00,2027-01-01T04:59:00Z,2853074,bab-el-mandeb-strait-effectively-closed-by,Bab el-Mandeb Strait effectively closed by December 31?,389910.7135410001,0.185,active,"politics, houthi, iran, traffic, strait of hormuz, oil, geopolitics, regional spillover, shipping, red sea, cape of good hope, houthis, yemen"
2026-08-22T22:00:44.619509+00:00,2026-12-31T00:00:00Z,666861,trump-out-as-president-before-2027,Trump out as President before 2027?,10954054.740892,0.055,active,"politics, trump, geopolitics, elections, epstein"
2026-08-22T22:00:44.619521+00:00,2026-12-31T00:00:00Z,1126504,will-the-us-acquire-any-part-of-greenland-in-2026,Will the US acquire part of Greenland in 2026?,10575504.787882984,0.065,active,"davos, politics, trump, geopolitics, greenland"
2026-08-22T22:00:44.619533+00:00,2026-11-03T00:00:00Z,562828,balance-of-power-2026-midterms,"2026 Balance of Power: D Senate, D House",2669272.150686001,0.465,active,"united states, rewards 20, 4.5, 50, politics, us election, elections, midterms, earn 4%, main election"
2026-08-22T22:00:44.619546+00:00,2026-11-03T00:00:00Z,562830,balance-of-power-2026-midterms,"2026 Balance of Power: R Senate, D House",1935606.0930960008,0.375,active,"united states, rewards 20, 4.5, 50, politics, us election, elections, midterms, earn 4%, main election"
2026-08-22T22:00:44.619555+00:00,2026-11-03T00:00:00Z,562831,balance-of-power-2026-midterms,"2026 Balance of Power: R Senate, R House",2300581.800004,0.125,active,"united states, rewards 20, 4.5, 50, politics, us election, elections, midterms, earn 4%, main election"
2026-08-22T22:00:44.619593+00:00,2026-09-01T03:59:00Z,2911832,next-round-of-us-iran-peace-talks-byptptpt-20260623022722982,"US x Iran diplomatic meeting by August 31, 2026?",1193724.6482749998,0.022,active,"iran, trump, vance, us-iran, politics, peace deal, geopolitics, u.s. x iran, iran ceasefire, meeting, meet, diplomatic meeting"
2026-08-22T22:00:44.619610+00:00,2026-10-01T03:59:00Z,3247642,next-round-of-us-iran-peace-talks-byptptpt-20260623022722982,"US x Iran diplomatic meeting by September 30, 2026?",479142.068731,0.225,active,"iran, trump, vance, us-iran, politics, peace deal, geopolitics, u.s. x iran, iran ceasefire, meeting, meet, diplomatic meeting"
2026-08-22T22:00:44.619635+00:00,2026-11-03T00:00:00Z,562802,which-party-will-win-the-house-in-2026,Will the Democratic Party control the House after the 2026 Midterm elections?,5460796.399594003,0.885,active,"parent for derivative, united states, us election, politics, midterms, world elections, elections, global elections, earn 4%, main election"
2026-08-22T22:00:44.619644+00:00,2026-11-03T00:00:00Z,562803,which-party-will-win-the-house-in-2026,Will the Republican Party control the House after the 2026 Midterm elections?,4197686.776628999,0.125,active,"parent for derivative, united states, us election, politics, midterms, world elections, elections, global elections, earn 4%, main election"
2026-08-22T22:00:44.619666+00:00,2026-12-31T00:00:00Z,2176270,strait-of-hormuz-traffic-returns-to-normal-by-december-31,Strait of Hormuz traffic returns to normal by December 31?,8894587.864965,0.29,active,"politics, ships, geopolitics, economy, iran ceasefire, iran, transit, hormuz, strait of hormuz"
2026-08-22T22:00:44.619706+00:00,2026-09-01T03:59:59.999Z,3096412,what-price-will-wti-hit-in-august-2026,Will WTI Crude Oil (WTI) hit (HIGH) $100 in August?,538876.1949270001,0.08,active,"finance, monthly, hit price, hide from new, finance updown, pyth finance, commodities, oil"
2026-08-22T22:00:44.619715+00:00,2026-09-01T03:59:59.999Z,3096413,what-price-will-wti-hit-in-august-2026,Will WTI Crude Oil (WTI) hit (HIGH) $90 in August?,802849.0450489998,0.57,active,"finance, monthly, hit price, hide from new, finance updown, pyth finance, commodities, oil"
2026-08-22T22:00:44.619740+00:00,2026-09-01T03:59:59.999Z,3096415,what-price-will-wti-hit-in-august-2026,Will WTI Crude Oil (WTI) hit (LOW) $70 in August?,396827.09768600005,0.0195,active,"finance, monthly, hit price, hide from new, finance updown, pyth finance, commodities, oil"
2026-08-22T22:00:44.619755+00:00,2026-09-01T03:59:59.999Z,3102462,what-price-will-wti-hit-in-august-2026,Will WTI Crude Oil (WTI) hit (HIGH) $95 in August?,794852.1470339992,0.22,active,"finance, monthly, hit price, hide from new, finance updown, pyth finance, commodities, oil"
2026-08-22T22:00:44.619774+00:00,2026-09-01T03:59:59.999Z,3102467,what-price-will-wti-hit-in-august-2026,Will WTI Crude Oil (WTI) hit (LOW) $65 in August?,411111.6381939999,0.008,active,"finance, monthly, hit price, hide from new, finance updown, pyth finance, commodities, oil"
2026-08-22T22:00:44.619784+00:00,2026-09-01T03:59:59.999Z,3310013,what-price-will-wti-hit-in-august-2026,Will WTI Crude Oil (WTI) hit (HIGH) $85 in August?,1131689.1941989998,1.0,active,"finance, monthly, hit price, hide from new, finance updown, pyth finance, commodities, oil"
2026-08-22T22:00:44.619834+00:00,2026-09-01T03:59:00Z,2686771,iran-full-airspace-closure-byptptpt-20260625195253028,Iran full airspace closure by August 31?,1319183.4235720003,0.034,active,"iran, close, u.s. x iran, israel x iran, iran ceasefire"
2026-08-22T22:00:44.619894+00:00,2027-01-01T05:00:00Z,1163699,clarity-act-signed-into-law-in-2026,Clarity Act (H.R.3633) signed into law in 2026?,7890761.080660003,0.245,active,"crypto, trump, politics, us law, crypto legal, clarity act"
2026-08-22T22:00:44.619909+00:00,2026-12-09T00:00:00Z,908713,fed-rate-hike-in-2026,Fed rate hike in 2026?,7876927.433442998,0.555,active,"cpi release, fed, economic policy, jerome powell, economy, fed rates, macro single"
2026-08-22T22:00:44.619942+00:00,2026-12-31T00:00:00Z,716942,measles-cases-in-us-in-2026,Will there be at least 10000 measles cases in the U.S. in 2026?,6517158.709759991,0.0645,active,"rewards 20, 4.5, 50, climate & science, weather, pandemics, science, measles"
2026-08-22T22:00:44.619951+00:00,2026-12-31T00:00:00Z,1250957,measles-cases-in-us-in-2026,Will there be at least 12500 measles cases in the U.S. in 2026?,350828.8287419999,0.06,active,"rewards 20, 4.5, 50, climate & science, weather, pandemics, science, measles"
2026-08-22T22:00:44.619992+00:00,2026-12-31T00:00:00Z,678747,how-many-different-countries-will-israel-strike-in-2026,Will Israel strike 4 countries in 2026?,1232316.5663030003,0.7595,active,"israel, iran, middle east, politics, geopolitics, world"
2026-08-22T22:00:44.620001+00:00,2026-12-31T00:00:00Z,678748,how-many-different-countries-will-israel-strike-in-2026,Will Israel strike 5 countries in 2026?,547460.7479549999,0.1575,active,"israel, iran, middle east, politics, geopolitics, world"
2026-08-22T22:00:44.620008+00:00,2026-12-31T00:00:00Z,678749,how-many-different-countries-will-israel-strike-in-2026,Will Israel strike 6 countries in 2026?,651313.4424310001,0.05,active,"israel, iran, middle east, politics, geopolitics, world"
2026-08-22T22:00:44.620052+00:00,2027-01-01T04:59:00Z,1107582,us-strike-on-cuba-by,US strike on Cuba by December 31?,5140811.6207880005,0.175,active,"cuba, venezuela, geopolitics"
2026-08-22T22:00:44.620084+00:00,2026-12-31T00:00:00Z,676777,ipos-before-2027,Discord IPO before 2027?,471720.0289979999,0.2895,active,"business, big tech, ipos, finance"
2026-08-22T22:00:44.620104+00:00,2026-12-31T00:00:00Z,676784,ipos-before-2027,Anduril IPO before 2027?,356631.82608399994,0.07,active,"business, big tech, ipos, finance"
2026-08-22T22:00:44.620121+00:00,2026-12-31T00:00:00Z,676785,ipos-before-2027,OpenAI IPO before 2027?,467296.0001660001,0.17,active,"business, big tech, ipos, finance"
2026-08-22T22:00:44.620132+00:00,2026-12-31T00:00:00Z,676792,ipos-before-2027,Anthropic IPO before 2027?,489074.43295699987,0.875,active,"business, big tech, ipos, finance"
2026-08-22T22:00:44.620146+00:00,2026-12-31T00:00:00Z,676796,ipos-before-2027,Databricks IPO before 2027?,487705.7120290002,0.07,active,"business, big tech, ipos, finance"
2026-08-22T22:00:44.620160+00:00,2026-12-31T00:00:00Z,1321868,ipos-before-2027,Ledger IPO before 2027?,513071.88082500006,0.095,active,"business, big tech, ipos, finance"
2026-08-22T22:00:44.620205+00:00,2026-09-01T03:59:00Z,2658302,mojtaba-khamenei-public-appearance-by,Mojtaba Khamenei seen in public by August 31?,446838.05747299996,0.0165,active,"middle east, israel, iran, geopolitics"
2026-08-22T22:00:44.620215+00:00,2026-10-01T03:59:00Z,2658303,mojtaba-khamenei-public-appearance-by,Mojtaba Khamenei seen in public by September 30?,292606.07787899993,0.065,active,"middle east, israel, iran, geopolitics"
2026-08-22T22:00:44.620223+00:00,2027-01-01T04:59:00Z,2771185,mojtaba-khamenei-public-appearance-by,Mojtaba Khamenei seen in public by December 31?,500445.4711399999,0.26,active,"middle east, israel, iran, geopolitics"
2026-08-22T22:00:44.620258+00:00,2026-12-09T00:00:00Z,1168139,what-will-the-fed-rate-be-at-the-end-of-2026,Will the upper bound of the target federal funds rate be 3.75% at the end of 2026?,532226.6565629999,0.4435,active,"fed rates, economic policy, trump, jerome powell, fed, politics, fed chair"
2026-08-22T22:00:44.620268+00:00,2026-12-09T00:00:00Z,1168140,what-will-the-fed-rate-be-at-the-end-of-2026,Will the upper bound of the target federal funds rate be 4.0% at the end of 2026?,1369546.5775149998,0.3215,active,"fed rates, economic policy, trump, jerome powell, fed, politics, fed chair"
2026-08-22T22:00:44.620277+00:00,2026-12-09T00:00:00Z,1168141,what-will-the-fed-rate-be-at-the-end-of-2026,Will the upper bound of the target federal funds rate be 4.25% at the end of 2026?,428498.12514499977,0.131,active,"fed rates, economic policy, trump, jerome powell, fed, politics, fed chair"
2026-08-22T22:00:44.620286+00:00,2026-12-09T00:00:00Z,1168142,what-will-the-fed-rate-be-at-the-end-of-2026,Will the upper bound of the target federal funds rate be ≥ 4.5% at the end of 2026?,2408117.952348,0.046,active,"fed rates, economic policy, trump, jerome powell, fed, politics, fed chair"
2026-08-22T22:00:44.620427+00:00,2026-12-31T00:00:00Z,676739,largest-company-end-of-december-2026,Will NVIDIA be the largest company in the world by market cap on December 31?,1078233.3019250003,0.73,active,"economy, business, finance, tech, big tech"
2026-08-22T22:00:44.620441+00:00,2026-12-31T00:00:00Z,676741,largest-company-end-of-december-2026,Will Apple be the largest company in the world by market cap on December 31?,826227.6303719999,0.137,active,"economy, business, finance, tech, big tech"
2026-08-22T22:00:44.620450+00:00,2026-12-31T00:00:00Z,676742,largest-company-end-of-december-2026,Will Alphabet be the largest company in the world by market cap on December 31?,627517.322316,0.095,active,"economy, business, finance, tech, big tech"
